60,0.5,2760
60,0.5,2710
60,0.5,2756
60,1,2709
60,1,2800
60,1,2802
60,2,2790
60,2,2797
60,2,2798
60,2,2802
60,3,2708
60,3,2797
60,3,2797
60,3,2799
60,4,2800
60,4,2792
60,4,2797
60,4,2797
