-20,0.5,1829
-20,0.5,1829
-20,1,1828
-20,1,1818
-20,1,1818
-20,2,1817
-20,2,1833
-20,2,1833
-20,3,2805
-20,3,1745
-20,3,1745
-20,4,1745
-20,4,1837
-20,4,1837
